Date,USD,EUR
22.6.2011,"114,91","165,16"
23.6.2011,"116,12","165,15"
24.6.2011,"116,30","165,25"
27.6.2011,"116,16","165,30"
28.6.2011,"115,96","165,53"
29.6.2011,"114,92","165,71"
30.6.2011,"114,49","165,72"
1.7.2011,"114,20","165,79"
4.7.2011,"114,15","165,80"
5.7.2011,"114,46","165,72"
6.7.2011,"115,28","165,35"
7.7.2011,"116,02","165,83"
8.7.2011,"116,31","165,84"
11.7.2011,"116,92","165,16"
12.7.2011,"118,13","164,68"
13.7.2011,"117,07","164,98"
14.7.2011,"117,06","165,95"
15.7.2011,"117,34","166,13"
18.7.2011,"118,16","165,81"
19.7.2011,"117,25","166,15"
20.7.2011,"116,65","166,05"
21.7.2011,"116,80","165,28"
22.7.2011,"115,18","165,93"
25.7.2011,"115,39","165,82"
26.7.2011,"114,68","165,93"
27.7.2011,"114,65","165,83"
28.7.2011,"115,76","165,44"
29.7.2011,"116,01","165,16"
2.8.2011,"116,08","164,75"
3.8.2011,"115,04","164,85"
4.8.2011,"115,73","164,72"
5.8.2011,"116,07","164,48"
8.8.2011,"115,36","164,66"
9.8.2011,"115,32","164,45"
10.8.2011,"114,42","164,61"
11.8.2011,"115,67","164,09"
12.8.2011,"115,14","163,85"
15.8.2011,"114,82","164,02"
16.8.2011,"114,10","164,03"
17.8.2011,"113,37","163,84"
18.8.2011,"113,93","163,65"
19.8.2011,"114,37","163,58"
22.8.2011,"113,45","163,73"
23.8.2011,"113,11","163,81"
24.8.2011,"113,32","163,84"
25.8.2011,"113,80","164,39"
26.8.2011,"113,95","164,40"
29.8.2011,"113,28","164,41"
30.8.2011,"114,07","164,27"
31.8.2011,"113,39","163,70"
1.9.2011,"114,19","163,09"
2.9.2011,"114,39","163,03"
5.9.2011,"115,34","162,93"
6.9.2011,"115,09","163,30"
7.9.2011,"115,86","162,76"
8.9.2011,"115,45","162,16"
9.9.2011,"116,79","161,17"
12.9.2011,"117,76","160,12"
13.9.2011,"117,30","160,25"
14.9.2011,"116,99","160,52"
15.9.2011,"116,14","160,46"
16.9.2011,"115,93","160,13"
19.9.2011,"116,83","159,58"
20.9.2011,"116,67","159,75"
21.9.2011,"116,86","159,71"
22.9.2011,"118,66","159,51"
23.9.2011,"118,26","159,17"
26.9.2011,"118,32","159,32"
27.9.2011,"118,31","159,82"
28.9.2011,"117,23","160,31"
29.9.2011,"117,38","159,92"
30.9.2011,"118,11","159,45"
3.10.2011,"118,48","158,41"
4.10.2011,"119,49","157,65"
5.10.2011,"118,57","158,42"
6.10.2011,"118,82","158,66"
7.10.2011,"117,96","158,37"
10.10.2011,"116,48","158,34"
11.10.2011,"116,77","158,67"
12.10.2011,"115,48","159,12"
13.10.2011,"115,80","158,95"
14.10.2011,"115,68","159,62"
17.10.2011,"115,56","159,58"
18.10.2011,"115,97","158,90"
19.10.2011,"115,15","159,35"
20.10.2011,"115,45","159,61"
21.10.2011,"115,83","159,33"
24.10.2011,"115,01","159,04"
25.10.2011,"114,24","159,30"
26.10.2011,"114,15","159,01"
27.10.2011,"113,43","159,04"
28.10.2011,"112,91","159,73"
31.10.2011,"113,78","159,32"
1.11.2011,"115,61","158,29"
2.11.2011,"115,02","158,49"
3.11.2011,"114,76","158,25"
4.11.2011,"114,40","158,37"
7.11.2011,"115,08","157,86"
8.11.2011,"114,70","158,01"
9.11.2011,"115,92","158,47"
10.11.2011,"116,81","158,39"
11.11.2011,"116,61","158,84"
14.11.2011,"115,92","158,89"
15.11.2011,"117,37","158,92"
16.11.2011,"117,51","158,60"
17.11.2011,"117,87","158,86"
18.11.2011,"117,60","158,99"
21.11.2011,"118,40","159,32"
22.11.2011,"117,99","159,67"
23.11.2011,"119,15","159,49"
24.11.2011,"119,25","159,43"
25.11.2011,"120,53","159,69"
28.11.2011,"119,42","159,80"
29.11.2011,"119,17","159,87"
30.11.2011,"120,12","159,55"
1.12.2011,"118,38","159,71"
2.12.2011,"118,49","159,72"
5.12.2011,"118,60","159,57"
6.12.2011,"118,94","159,42"
7.12.2011,"118,95","159,21"
8.12.2011,"118,79","159,13"
9.12.2011,"118,90","158,94"
12.12.2011,"119,57","158,82"
13.12.2011,"120,28","158,71"
14.12.2011,"121,50","158,38"
15.12.2011,"122,49","159,12"
16.12.2011,"122,16","159,23"
19.12.2011,"122,49","159,50"
20.12.2011,"122,33","160,02"
21.12.2011,"121,91","160,19"
22.12.2011,"122,61","160,09"
23.12.2011,"122,49","160,09"
27.12.2011,"122,34","160,01"
28.12.2011,"122,41","160,03"
29.12.2011,"123,39","159,13"
30.12.2011,"122,71","158,84"
2.1.2012,"122,67","158,74"
3.1.2012,"121,98","159,00"
4.1.2012,"122,01","158,96"
5.1.2012,"123,22","158,27"
6.1.2012,"123,61","158,22"
9.1.2012,"123,71","158,12"
10.1.2012,"123,72","158,34"
11.1.2012,"124,24","158,56"
12.1.2012,"124,54","158,93"
13.1.2012,"124,58","159,17"
16.1.2012,"125,67","159,06"
17.1.2012,"124,76","159,46"
18.1.2012,"124,52","159,63"
19.1.2012,"124,06","160,04"
20.1.2012,"124,02","160,28"
23.1.2012,"123,75","160,45"
24.1.2012,"123,62","160,76"
25.1.2012,"123,94","160,93"
26.1.2012,"122,63","161,46"
27.1.2012,"123,04","161,75"
30.1.2012,"123,27","161,83"
31.1.2012,"122,84","162,01"
1.2.2012,"123,20","161,73"
2.2.2012,"123,04","161,78"
3.2.2012,"122,72","161,76"
6.2.2012,"123,79","161,61"
7.2.2012,"123,07","161,70"
8.2.2012,"122,09","161,96"
9.2.2012,"122,09","162,03"
10.2.2012,"122,19","162,00"
13.2.2012,"122,08","161,99"
14.2.2012,"122,53","161,81"
15.2.2012,"123,00","161,88"
16.2.2012,"124,26","161,48"
17.2.2012,"123,39","162,31"
20.2.2012,"122,91","162,55"
21.2.2012,"123,56","163,57"
22.2.2012,"123,87","163,97"
23.2.2012,"124,22","165,36"
24.2.2012,"124,00","165,96"
27.2.2012,"124,67","167,18"
28.2.2012,"124,72","167,55"
29.2.2012,"124,67","167,47"
1.3.2012,"125,29","166,99"
2.3.2012,"125,80","166,69"
5.3.2012,"126,30","166,64"
6.3.2012,"126,03","165,66"
7.3.2012,"125,39","164,95"
8.3.2012,"125,26","165,49"
9.3.2012,"125,24","165,70"
12.3.2012,"126,36","165,73"
13.3.2012,"126,82","166,44"
14.3.2012,"127,35","166,41"
15.3.2012,"127,58","166,48"
16.3.2012,"127,44","166,38"
19.3.2012,"126,53","166,53"
20.3.2012,"126,05","166,39"
21.3.2012,"125,69","166,64"
22.3.2012,"126,49","166,53"
23.3.2012,"126,08","167,04"
26.3.2012,"126,65","167,66"
27.3.2012,"126,38","168,88"
28.3.2012,"126,66","169,07"
29.3.2012,"127,10","168,80"
30.3.2012,"126,47","168,73"
2.4.2012,"126,40","168,69"
3.4.2012,"126,37","168,61"
4.4.2012,"127,32","167,68"
10.4.2012,"128,36","167,79"
11.4.2012,"127,21","167,26"
12.4.2012,"127,10","167,09"
13.4.2012,"126,95","167,14"
16.4.2012,"127,88","166,60"
17.4.2012,"126,85","166,79"
18.4.2012,"127,33","166,50"
20.4.2012,"126,30","166,72"
23.4.2012,"126,57","166,41"
24.4.2012,"126,54","166,49"
25.4.2012,"125,98","166,55"
26.4.2012,"126,00","166,41"
27.4.2012,"125,68","166,35"
30.4.2012,"125,85","166,35"
2.5.2012,"125,59","165,14"
3.5.2012,"124,92","164,11"
4.5.2012,"124,03","162,85"
7.5.2012,"124,71","162,66"
8.5.2012,"124,77","162,51"
9.5.2012,"125,17","162,35"
10.5.2012,"125,62","162,58"
11.5.2012,"125,69","162,67"
14.5.2012,"126,54","162,92"
15.5.2012,"126,63","162,79"
16.5.2012,"127,78","162,50"
18.5.2012,"128,03","162,50"
21.5.2012,"127,05","162,30"
22.5.2012,"127,30","162,28"
23.5.2012,"128,14","162,05"
24.5.2012,"129,02","162,25"
25.5.2012,"129,23","162,56"
29.5.2012,"129,80","162,57"
30.5.2012,"130,45","162,29"
31.5.2012,"130,75","162,15"
1.6.2012,"130,92","161,35"
4.6.2012,"129,77","161,42"
5.6.2012,"129,80","161,41"
6.6.2012,"129,16","161,48"
7.6.2012,"128,70","161,71"
8.6.2012,"129,74","161,62"
11.6.2012,"128,89","162,11"
12.6.2012,"129,41","161,96"
13.6.2012,"129,22","162,08"
14.6.2012,"127,98","161,02"
15.6.2012,"126,64","159,77"
18.6.2012,"125,21","158,20"
19.6.2012,"125,24","158,01"
20.6.2012,"124,68","158,24"
21.6.2012,"124,93","158,34"
22.6.2012,"126,02","158,14"
25.6.2012,"126,51","157,97"
26.6.2012,"126,37","157,94"
27.6.2012,"126,31","157,84"
28.6.2012,"126,80","157,68"
29.6.2012,"125,74","158,23"
2.7.2012,"125,19","158,03"
3.7.2012,"125,61","158,05"
4.7.2012,"126,12","158,50"
5.7.2012,"127,09","158,95"
6.7.2012,"127,91","158,34"
9.7.2012,"128,28","157,91"
10.7.2012,"128,02","157,68"
11.7.2012,"128,24","157,50"
12.7.2012,"128,97","157,19"
13.7.2012,"128,99","157,45"
16.7.2012,"129,04","157,26"
17.7.2012,"126,85","155,90"
18.7.2012,"126,09","154,33"
19.7.2012,"125,49","154,38"
20.7.2012,"124,81","152,67"
23.7.2012,"124,53","151,00"
24.7.2012,"124,73","150,80"
25.7.2012,"124,27","150,94"
26.7.2012,"123,80","151,20"
27.7.2012,"122,50","150,36"
30.7.2012,"121,54","149,25"
31.7.2012,"121,03","148,60"
1.8.2012,"120,49","148,33"
2.8.2012,"120,76","148,23"
3.8.2012,"120,57","147,87"
7.8.2012,"119,25","148,05"
8.8.2012,"119,46","147,71"
9.8.2012,"119,63","147,29"
10.8.2012,"119,81","147,04"
13.8.2012,"119,49","147,28"
14.8.2012,"119,50","147,70"
15.8.2012,"119,96","147,36"
16.8.2012,"120,10","147,40"
17.8.2012,"119,52","147,80"
20.8.2012,"119,78","147,64"
21.8.2012,"119,34","148,16"
22.8.2012,"118,89","148,24"
23.8.2012,"118,80","149,13"
24.8.2012,"120,47","150,87"
27.8.2012,"120,94","151,50"
28.8.2012,"121,26","152,15"
29.8.2012,"121,77","152,91"
30.8.2012,"122,29","153,37"
31.8.2012,"121,92","153,48"
3.9.2012,"122,37","153,85"
4.9.2012,"122,51","154,28"
5.9.2012,"123,07","154,36"
6.9.2012,"123,14","155,36"
7.9.2012,"123,05","156,10"
10.9.2012,"122,23","156,33"
11.9.2012,"122,32","156,48"
12.9.2012,"121,49","157,01"
13.9.2012,"121,97","157,41"
14.9.2012,"120,94","158,35"
17.9.2012,"121,29","159,11"
18.9.2012,"121,99","159,37"
19.9.2012,"122,75","159,73"
20.9.2012,"123,57","160,09"
21.9.2012,"123,16","160,30"
24.9.2012,"124,06","160,16"
25.9.2012,"124,07","160,20"
26.9.2012,"124,56","160,22"
27.9.2012,"124,59","160,30"
28.9.2012,"123,66","159,97"
1.10.2012,"123,78","159,60"
2.10.2012,"123,59","159,71"
3.10.2012,"123,06","158,91"
4.10.2012,"122,72","158,89"
5.10.2012,"122,11","158,86"
8.10.2012,"122,21","158,21"
9.10.2012,"122,35","158,12"
10.10.2012,"123,00","158,28"
11.10.2012,"122,84","158,61"
12.10.2012,"122,78","159,24"
15.10.2012,"122,98","159,40"
16.10.2012,"122,83","159,86"
17.10.2012,"122,35","160,55"
18.10.2012,"122,71","160,88"
19.10.2012,"124,01","161,85"
22.10.2012,"124,26","162,36"
23.10.2012,"125,32","162,96"
24.10.2012,"126,21","163,35"
25.10.2012,"126,64","164,66"
26.10.2012,"127,78","164,64"
29.10.2012,"127,42","164,43"
30.10.2012,"127,32","164,93"
31.10.2012,"126,99","165,21"
1.11.2012,"126,11","163,30"
2.11.2012,"126,54","162,99"
5.11.2012,"127,24","162,80"
6.11.2012,"127,31","162,89"
7.11.2012,"127,06","163,29"
8.11.2012,"128,19","163,29"
9.11.2012,"128,70","163,70"
12.11.2012,"128,85","163,79"
13.11.2012,"129,22","163,87"
14.11.2012,"128,91","164,37"
15.11.2012,"129,24","164,91"
16.11.2012,"128,76","163,95"
19.11.2012,"126,96","162,12"
20.11.2012,"126,59","162,20"
21.11.2012,"127,07","162,45"
22.11.2012,"126,44","162,66"
23.11.2012,"126,17","162,70"
26.11.2012,"125,68","162,96"
27.11.2012,"125,98","163,15"
28.11.2012,"126,13","163,00"
29.11.2012,"125,80","163,40"
30.11.2012,"125,62","163,41"
3.12.2012,"125,50","163,60"
4.12.2012,"124,98","163,44"
5.12.2012,"124,96","163,55"
6.12.2012,"125,09","163,54"
7.12.2012,"126,34","163,40"
10.12.2012,"126,85","163,67"
11.12.2012,"126,57","164,13"
12.12.2012,"127,05","165,46"
13.12.2012,"126,94","165,67"
14.12.2012,"126,56","165,56"
17.12.2012,"126,34","166,21"
18.12.2012,"126,11","166,30"
19.12.2012,"125,32","166,43"
20.12.2012,"125,40","166,12"
21.12.2012,"126,33","167,01"
27.12.2012,"127,28","168,84"
28.12.2012,"128,99","169,92"
31.12.2012,"128,74","169,80"
2.1.2013,"127,57","169,00"
3.1.2013,"128,68","168,58"
4.1.2013,"129,64","168,74"
7.1.2013,"129,45","168,78"
8.1.2013,"128,75","168,93"
9.1.2013,"129,32","169,03"
10.1.2013,"129,34","169,50"
11.1.2013,"128,53","170,55"
14.1.2013,"127,95","171,19"
15.1.2013,"128,35","171,45"
16.1.2013,"128,89","171,47"
17.1.2013,"128,66","171,94"
18.1.2013,"128,95","172,00"
21.1.2013,"128,61","171,07"
22.1.2013,"128,22","171,09"
23.1.2013,"128,88","171,75"
24.1.2013,"129,14","172,11"
25.1.2013,"128,68","172,76"
28.1.2013,"128,53","172,84"
29.1.2013,"128,96","173,30"
30.1.2013,"128,64","174,17"
31.1.2013,"126,75","171,84"
1.2.2013,"126,21","172,48"
4.2.2013,"126,30","171,59"
5.2.2013,"126,70","171,64"
6.2.2013,"126,98","171,86"
7.2.2013,"126,82","172,06"
8.2.2013,"127,84","171,51"
11.2.2013,"128,77","172,44"
12.2.2013,"128,35","172,04"
13.2.2013,"127,75","172,31"
14.2.2013,"128,96","171,87"
15.2.2013,"129,14","172,15"
18.2.2013,"129,36","172,70"
19.2.2013,"129,32","172,48"
20.2.2013,"128,61","172,35"
21.2.2013,"130,04","171,28"
22.2.2013,"127,11","167,90"
25.2.2013,"126,42","167,61"
26.2.2013,"126,97","166,25"
27.2.2013,"126,28","165,40"
28.2.2013,"125,84","164,93"
1.3.2013,"124,27","162,10"
4.3.2013,"124,78","162,20"
5.3.2013,"124,73","162,40"
6.3.2013,"125,01","162,90"
7.3.2013,"125,39","163,31"
8.3.2013,"125,75","164,88"
11.3.2013,"126,55","164,63"
12.3.2013,"126,56","164,71"
13.3.2013,"126,55","164,73"
14.3.2013,"127,01","164,24"
15.3.2013,"124,86","163,12"
18.3.2013,"125,65","162,68"
19.3.2013,"125,78","162,67"
20.3.2013,"125,96","162,79"
21.3.2013,"125,39","161,90"
22.3.2013,"124,01","160,34"
25.3.2013,"123,24","160,30"
26.3.2013,"124,15","159,77"
27.3.2013,"124,65","159,40"
2.4.2013,"123,45","158,50"
3.4.2013,"123,69","158,57"
4.4.2013,"123,58","158,25"
5.4.2013,"120,94","156,30"
8.4.2013,"118,96","154,94"
9.4.2013,"119,04","155,18"
10.4.2013,"118,58","155,30"
11.4.2013,"118,52","155,58"
12.4.2013,"118,86","155,26"
15.4.2013,"118,41","154,88"
16.4.2013,"117,65","154,24"
17.4.2013,"117,41","154,48"
18.4.2013,"118,04","154,10"
19.4.2013,"116,71","152,72"
22.4.2013,"117,08","152,70"
23.4.2013,"117,41","152,46"
24.4.2013,"117,14","152,51"
26.4.2013,"117,27","152,49"
29.4.2013,"117,11","153,23"
30.4.2013,"116,99","152,91"
2.5.2013,"115,81","152,61"
3.5.2013,"116,08","152,34"
6.5.2013,"116,07","152,12"
7.5.2013,"116,35","152,60"
8.5.2013,"116,90","153,51"
10.5.2013,"118,89","154,68"
13.5.2013,"120,30","156,20"
14.5.2013,"122,70","158,91"
15.5.2013,"123,23","158,73"
16.5.2013,"123,14","158,41"
17.5.2013,"123,22","158,61"
21.5.2013,"123,23","158,55"
22.5.2013,"122,85","158,87"
23.5.2013,"123,55","159,32"
24.5.2013,"123,45","160,19"
27.5.2013,"123,82","160,28"
28.5.2013,"124,17","160,52"
29.5.2013,"123,50","159,41"
30.5.2013,"122,92","159,53"
31.5.2013,"122,76","159,48"
3.6.2013,"122,42","159,30"
4.6.2013,"122,13","159,79"
5.6.2013,"122,29","159,79"
6.6.2013,"121,56","159,41"
7.6.2013,"120,48","159,63"
10.6.2013,"120,89","159,80"
11.6.2013,"120,51","160,07"
12.6.2013,"120,74","160,36"
13.6.2013,"120,34","160,49"
14.6.2013,"120,42","160,40"
18.6.2013,"119,89","160,44"
19.6.2013,"119,83","160,45"
20.6.2013,"122,83","162,07"
21.6.2013,"122,30","161,70"
24.6.2013,"123,36","161,72"
25.6.2013,"123,48","162,05"
26.6.2013,"123,98","161,41"
27.6.2013,"123,80","161,21"
28.6.2013,"123,29","161,10"
1.7.2013,"123,50","161,15"
2.7.2013,"123,94","161,50"
3.7.2013,"124,81","161,77"
4.7.2013,"124,55","161,97"
5.7.2013,"125,54","161,70"
8.7.2013,"126,09","162,10"
9.7.2013,"126,59","162,80"
10.7.2013,"126,39","162,02"
11.7.2013,"123,88","162,01"
12.7.2013,"122,95","160,51"
15.7.2013,"122,99","160,23"
16.7.2013,"121,69","159,63"
17.7.2013,"120,85","158,90"
18.7.2013,"121,26","158,95"
19.7.2013,"121,34","159,13"
22.7.2013,"120,67","159,10"
23.7.2013,"120,76","159,10"
24.7.2013,"120,51","159,55"
25.7.2013,"121,25","160,02"
26.7.2013,"120,30","159,62"
29.7.2013,"119,89","159,37"
30.7.2013,"119,15","158,10"
31.7.2013,"119,27","158,08"
1.8.2013,"119,10","157,70"
2.8.2013,"119,36","157,68"
6.8.2013,"118,76","157,69"
7.8.2013,"118,46","157,69"
8.8.2013,"118,23","157,94"
9.8.2013,"118,08","157,91"
12.8.2013,"118,77","157,96"
13.8.2013,"119,25","158,51"
14.8.2013,"120,56","159,70"
15.8.2013,"120,50","160,08"
16.8.2013,"119,80","159,85"
19.8.2013,"119,92","160,22"
20.8.2013,"119,84","160,51"
21.8.2013,"120,17","160,85"
22.8.2013,"120,81","160,79"
23.8.2013,"120,19","160,59"
26.8.2013,"120,17","160,70"
27.8.2013,"120,33","160,61"
28.8.2013,"120,12","160,40"
29.8.2013,"120,41","159,60"
30.8.2013,"119,87","158,67"
2.9.2013,"119,96","158,61"
3.9.2013,"120,69","159,04"
4.9.2013,"121,00","159,53"
5.9.2013,"121,13","160,07"
6.9.2013,"122,11","160,05"
9.9.2013,"121,49","160,28"
10.9.2013,"121,29","160,65"
11.9.2013,"121,47","161,07"
12.9.2013,"121,34","161,24"
13.9.2013,"121,91","161,99"
16.9.2013,"121,46","162,07"
17.9.2013,"121,49","162,29"
18.9.2013,"121,11","161,70"
19.9.2013,"119,33","161,79"
20.9.2013,"119,51","161,89"
23.9.2013,"120,06","162,20"
24.9.2013,"121,00","163,10"
25.9.2013,"121,57","164,19"
26.9.2013,"121,44","164,06"
27.9.2013,"121,19","163,64"
30.9.2013,"121,07","163,39"
1.10.2013,"120,39","163,09"
2.10.2013,"121,17","163,84"
3.10.2013,"120,87","164,44"
4.10.2013,"120,74","164,13"
7.10.2013,"120,99","164,25"
8.10.2013,"121,19","164,47"
9.10.2013,"121,90","164,92"
10.10.2013,"122,07","165,18"
11.10.2013,"121,93","165,47"
14.10.2013,"121,86","165,23"
15.10.2013,"121,50","163,79"
16.10.2013,"120,88","163,75"
17.10.2013,"120,21","163,81"
18.10.2013,"119,86","164,18"
21.10.2013,"120,17","164,38"
22.10.2013,"120,72","165,04"
23.10.2013,"120,44","165,60"
24.10.2013,"120,01","165,70"
25.10.2013,"119,98","165,50"
28.10.2013,"119,97","165,70"
29.10.2013,"120,36","165,66"
30.10.2013,"120,30","165,52"
31.10.2013,"120,33","164,43"
1.11.2013,"121,06","163,76"
4.11.2013,"121,58","164,20"
5.11.2013,"121,67","164,24"
6.11.2013,"121,60","164,25"
7.11.2013,"121,57","164,35"
8.11.2013,"122,36","164,19"
11.11.2013,"122,38","163,95"
12.11.2013,"123,00","164,65"
13.11.2013,"123,00","165,01"
14.11.2013,"122,89","165,10"
15.11.2013,"121,85","163,77"
18.11.2013,"121,06","163,55"
19.11.2013,"121,41","163,94"
20.11.2013,"121,27","164,11"
21.11.2013,"122,08","164,04"
22.11.2013,"121,67","164,42"
25.11.2013,"121,81","164,59"
26.11.2013,"121,25","164,24"
27.11.2013,"120,84","164,30"
28.11.2013,"119,87","162,97"
29.11.2013,"119,58","162,70"
2.12.2013,"119,86","162,41"
3.12.2013,"119,67","162,35"
4.12.2013,"119,38","162,27"
5.12.2013,"119,47","162,42"
6.12.2013,"118,44","161,91"
9.12.2013,"118,08","161,94"
10.12.2013,"117,57","161,60"
11.12.2013,"117,51","161,71"
12.12.2013,"117,00","161,14"
13.12.2013,"117,51","161,17"
16.12.2013,"116,71","160,85"
17.12.2013,"116,65","160,65"
18.12.2013,"116,43","160,06"
19.12.2013,"116,84","159,80"
20.12.2013,"116,60","159,27"
23.12.2013,"116,47","159,33"
27.12.2013,"115,39","159,34"
30.12.2013,"115,55","158,93"
31.12.2013,"115,03","158,50"
2.1.2014,"115,40","158,38"
3.1.2014,"115,63","157,82"
6.1.2014,"116,13","158,16"
7.1.2014,"116,12","158,42"
8.1.2014,"116,78","158,67"
9.1.2014,"117,10","159,35"
10.1.2014,"117,04","159,11"
13.1.2014,"116,86","159,70"
14.1.2014,"115,38","157,85"
15.1.2014,"115,65","157,58"
16.1.2014,"115,66","157,51"
17.1.2014,"115,73","157,45"
20.1.2014,"116,12","157,42"
21.1.2014,"115,97","156,99"
22.1.2014,"115,95","157,04"
23.1.2014,"115,30","157,21"
24.1.2014,"114,85","157,03"
27.1.2014,"114,80","157,03"
28.1.2014,"114,90","156,71"
29.1.2014,"115,01","157,23"
30.1.2014,"115,53","157,05"
31.1.2014,"115,86","156,90"
3.2.2014,"115,82","156,45"
4.2.2014,"115,70","156,40"
5.2.2014,"115,82","156,47"
6.2.2014,"115,71","156,54"
7.2.2014,"115,35","156,48"
10.2.2014,"114,87","156,61"
11.2.2014,"114,39","156,39"
12.2.2014,"114,30","155,95"
13.2.2014,"113,61","155,32"
14.2.2014,"113,45","155,35"
17.2.2014,"113,28","155,29"
18.2.2014,"113,27","155,48"
19.2.2014,"113,10","155,54"
20.2.2014,"113,69","155,66"
21.2.2014,"113,60","155,70"
24.2.2014,"113,17","155,73"
25.2.2014,"113,39","155,88"
26.2.2014,"113,26","155,62"
27.2.2014,"113,77","155,29"
28.2.2014,"112,50","155,21"
3.3.2014,"112,42","154,92"
4.3.2014,"112,79","155,11"
5.3.2014,"112,89","154,85"
6.3.2014,"112,76","154,88"
7.3.2014,"111,84","155,32"
10.3.2014,"112,03","155,49"
11.3.2014,"112,50","155,79"
12.3.2014,"112,80","156,41"
13.3.2014,"112,18","156,55"
14.3.2014,"112,58","156,36"
17.3.2014,"112,49","156,30"
18.3.2014,"112,92","157,04"
19.3.2014,"113,05","157,41"
20.3.2014,"114,00","157,00"
21.3.2014,"113,81","156,99"
24.3.2014,"113,74","156,62"
25.3.2014,"113,67","157,05"
26.3.2014,"113,48","156,55"
27.3.2014,"113,06","155,51"
28.3.2014,"113,04","155,22"
31.3.2014,"112,70","155,41"
1.4.2014,"112,74","155,54"
2.4.2014,"112,61","155,25"
3.4.2014,"112,82","155,30"
4.4.2014,"113,22","155,22"
7.4.2014,"113,12","155,28"
8.4.2014,"112,56","154,96"
9.4.2014,"112,27","154,97"
10.4.2014,"111,95","155,28"
11.4.2014,"111,61","155,10"
14.4.2014,"112,15","155,07"
15.4.2014,"112,34","155,03"
16.4.2014,"111,91","154,90"
22.4.2014,"112,09","154,92"
23.4.2014,"112,00","154,99"
25.4.2014,"112,31","155,41"
28.4.2014,"112,11","155,50"
29.4.2014,"112,00","155,30"
30.4.2014,"112,27","155,27"
2.5.2014,"111,90","155,10"
5.5.2014,"111,81","155,11"
6.5.2014,"111,80","155,72"
7.5.2014,"111,83","155,77"
8.5.2014,"111,72","155,78"
9.5.2014,"112,80","155,80"
12.5.2014,"113,23","155,75"
13.5.2014,"113,49","155,60"
14.5.2014,"113,34","155,40"
15.5.2014,"113,04","154,43"
16.5.2014,"112,71","154,25"
19.5.2014,"112,57","154,40"
20.5.2014,"112,67","154,35"
21.5.2014,"112,73","154,35"
22.5.2014,"112,74","154,20"
23.5.2014,"113,07","154,02"
26.5.2014,"113,23","154,47"
27.5.2014,"113,14","154,40"
28.5.2014,"112,98","153,90"
30.5.2014,"112,98","153,78"
2.6.2014,"113,39","154,30"
3.6.2014,"113,36","154,25"
4.6.2014,"113,37","154,33"
5.6.2014,"113,34","154,27"
6.6.2014,"113,14","154,22"
10.6.2014,"113,97","154,35"
11.6.2014,"114,38","154,75"
12.6.2014,"114,39","154,75"
13.6.2014,"114,12","154,77"
16.6.2014,"114,16","154,57"
18.6.2014,"114,06","154,75"
19.6.2014,"113,81","155,07"
20.6.2014,"113,81","154,83"
23.6.2014,"113,94","154,75"
24.6.2014,"113,80","155,02"
25.6.2014,"113,83","154,85"
26.6.2014,"113,38","154,37"
27.6.2014,"113,33","154,28"
30.6.2014,"112,86","154,07"
1.7.2014,"112,62","154,20"
2.7.2014,"112,86","154,20"
3.7.2014,"112,95","154,18"
4.7.2014,"113,43","154,15"
7.7.2014,"113,31","154,00"
8.7.2014,"114,06","155,05"
9.7.2014,"114,06","155,27"
10.7.2014,"114,00","155,25"
11.7.2014,"113,88","154,97"
14.7.2014,"113,98","155,30"
15.7.2014,"114,15","155,28"
16.7.2014,"114,41","154,90"
17.7.2014,"114,45","154,83"
18.7.2014,"114,54","154,90"
21.7.2014,"114,56","154,93"
22.7.2014,"114,95","155,00"
23.7.2014,"115,16","155,13"
24.7.2014,"115,29","155,33"
25.7.2014,"115,11","154,80"
28.7.2014,"115,18","154,77"
29.7.2014,"114,90","154,38"
30.7.2014,"115,13","154,27"
31.7.2014,"115,16","154,18"
1.8.2014,"115,22","154,38"
5.8.2014,"115,05","154,05"
6.8.2014,"115,48","154,03"
7.8.2014,"115,40","154,38"
8.8.2014,"115,47","154,73"
11.8.2014,"115,75","155,00"
12.8.2014,"116,13","154,90"
13.8.2014,"116,02","154,93"
14.8.2014,"115,93","155,08"
15.8.2014,"115,69","154,73"
18.8.2014,"115,63","154,80"
19.8.2014,"115,92","154,73"
20.8.2014,"116,37","154,53"
21.8.2014,"116,42","154,45"
22.8.2014,"116,16","154,10"
25.8.2014,"116,62","153,93"
26.8.2014,"116,57","153,87"
27.8.2014,"116,87","154,05"
28.8.2014,"116,87","153,95"
29.8.2014,"116,59","153,77"
1.9.2014,"117,02","153,75"
2.9.2014,"117,37","153,95"
3.9.2014,"117,06","153,95"
4.9.2014,"117,35","154,02"
5.9.2014,"118,48","153,55"
8.9.2014,"118,48","153,42"
9.9.2014,"119,02","153,45"
10.9.2014,"118,42","153,40"
11.9.2014,"119,30","154,05"
12.9.2014,"119,23","154,07"
15.9.2014,"118,93","153,68"
16.9.2014,"118,68","153,65"
17.9.2014,"118,58","153,67"
18.9.2014,"119,51","153,92"
19.9.2014,"119,55","153,80"
22.9.2014,"119,95","154,00"
23.9.2014,"119,55","154,02"
24.9.2014,"119,73","153,80"
25.9.2014,"120,22","152,88"
26.9.2014,"119,99","152,90"
29.9.2014,"120,52","152,82"
30.9.2014,"121,24","152,70"
1.10.2014,"121,14","152,55"
2.10.2014,"120,86","152,72"
3.10.2014,"121,07","152,77"
